time_ms,ecg_mV
0.0,4.539992976248477e-05
2.000400080016003,6.746365264326333e-05
4.000800160032006,9.94509132286984e-05
6.001200240048009,0.00014543601081346317
8.001600320064012,0.00021098879215047912
10.002000400080016,0.000303648452492253
12.002400480096018,0.00043351787811597876
14.002800560112021,0.0006139983534465505
16.003200640128025,0.0008626838238185136
18.00360072014403,0.001202431532949396
20.004000800160032,0.001662621196433791
22.004400880176036,0.0022806073679023757
24.004800960192036,0.0031033587784783643
26.00520104020804,0.004189263764152912
28.005601120224043,0.005610062211807396
30.006001200240046,0.00745284181251235
32.00640128025605,0.009822010259118915
34.00680136027205,0.012841126297382965
36.00720144028806,0.01665444273023555
38.00760152030406,0.021427985679629846
40.008001600320064,0.027349969316789204
42.008401680336064,0.03463032707838163
44.00880176035207,0.043499132643700936
46.00920184036807,0.054203690312160595
48.00960192038407,0.06700409832199399
50.01000200040008,0.08216713289541874
52.01040208041608,0.09995836711996085
54.010802160432085,0.1206325274032586
56.011202240448085,0.1444221994796737
58.01160232046409,0.17152512190463196
60.01200240048009,0.20209044141208257
62.0124024804961,0.23620444294372178
64.0128025605121,0.2738763971817573
66.0132026405281,0.31502527831607063
68.0136027205441,0.35946818238731065
70.0140028005601,0.4069113103209747
72.01440288057611,0.45694435996183197
74.01480296059212,0.5090390913037072
76.01520304060811,0.5625526860599153
78.01560312062412,0.6167363190472266
80.01600320064013,0.6707491022685177
82.01640328065612,0.7236772661509839
84.01680336067213,0.7745581240019426
86.01720344068814,0.8224080469455065
88.01760352070414,0.8662533810591623
90.01800360072014,0.9051629899415451
92.01840368073614,0.9382809263211682
94.01880376075215,0.964857643270345
96.01920384076814,0.9842781608750181
98.01960392078415,0.9960857122437407
100.02000400080016,0.9999995998400455
102.02040408081616,0.9959262875206015
104.02080416083216,0.9839631162681552
106.02120424084816,0.9643944375161363
108.02160432086417,0.9376803785291229
110.02200440088018,0.9044388596173482
112.02240448089617,0.865421844433676
114.02280456091218,0.8214870974184029
116.02320464092818,0.7735669276660218
118.02360472094418,0.7226355044742546
120.02400480096018,0.6696763330860596
122.02440488097619,0.6156513842205785
124.0248049609922,0.5614731897995998
126.02520504100819,0.5079809676233167
128.0256051210242,0.4559215415035629
130.02600520104022,0.40593550434414766
132.0264052810562,0.35854875350103527
134.02680536107223,0.3141692319629957
136.0272054410882,0.2730884532531339
138.02760552110422,0.23548718543448946
140.0280056011202,0.20144452780676678
142.02840568113623,0.17094953501409876
144.02880576115223,0.14391452462767237
146.02920584116825,0.120189239021078
148.02960592118424,0.0995751107304823
150.03000600120023,0.08183899091278031
152.03040608121623,0.06672583080567913
154.03080616123225,0.05396994447365244
156.03120624124824,0.04330461674111263
158.03160632126426,0.03446994230563295
160.03200640128026,0.027218874641593296
162.03240648129628,0.021321486462940294
164.03280656131224,0.016567278335247602
166.03320664132826,0.012764689284326527
168.03360672134426,0.009734980713614024
170.03400680136028,0.007292881087341024
172.03440688137627,0.005196761183973321
174.0348069613923,0.003035892598298017
176.03520704140828,6.892293971880501e-06
178.03560712142428,-0.005465256926788659
180.03600720144027,-0.016248173894664195
182.0364072814563,-0.03700112947854441
184.03680736147228,-0.0742536420136826
186.0372074414883,-0.1354650510036713
188.0376075215043,-0.22654437406897682
190.03800760152032,-0.34790571067538356
192.03840768153628,-0.4902126128303295
194.0388077615523,-0.6319904711117311
196.0392078415683,-0.7413753703714445
198.03960792158432,-0.7828277132056695
200.0400080016003,-0.7270896604732312
202.04040808161633,-0.5605003082429052
204.04080816163233,-0.2896103167355577
206.04120824164835,0.060754775938367124
208.0416083216643,0.45457713173526854
210.04200840168033,0.8532688603787174
212.04240848169633,1.2223334423488263
214.04280856171235,1.5345092125962339
216.04320864172834,1.7700150913730504
218.04360872174436,1.915559697985247
220.04400880176036,1.9634525035372137
222.04440888177635,1.9112290227608504
224.04480896179234,1.7615841102746115
226.04520904180836,1.5224465153584943
228.04560912182436,1.2073741911441473
230.04600920184038,0.8364631453096958
232.04640928185637,0.437318200209082
234.0468093618724,0.04471263056292548
236.04720944188836,-0.3027101662765061
238.04760952190438,-0.5692347398502967
240.04800960192037,-0.7307109268508358
242.0484096819364,-0.7814773691638045
244.04880976195238,-0.7360165431030362
246.0492098419684,-0.6240715769529147
248.0496099219844,-0.4812096518179039
250.0500100020004,-0.33893641126554036
252.05041008201638,-0.21818500238641705
254.0508101620324,-0.12778325768049606
256.0512102420484,-0.06697646153242144
258.0516103220644,-0.029710564815894076
260.05201040208044,-0.008528898317012593
262.05241048209643,0.003018920811242847
264.0528105621124,0.009492895158203054
266.0532106421284,0.013669588406814816
268.05361072214447,0.017046607804907726
270.05401080216046,0.020357110103425294
272.0544108821764,0.023939264446455104
274.0548109621924,0.027951637963106287
276.05521104220844,0.03248023788321082
278.05561112222443,0.037584790029540065
280.0560112022404,0.04331614849027402
282.0564112822564,0.04972173843029967
284.05681136227247,0.05684657729140532
286.05721144228846,0.0647327978508295
288.05761152230446,0.0734186767123164
290.05801160232045,0.0829374834264489
292.0584116823365,0.09331625075559498
294.0588117623525,0.10457450958576614
296.0592118423685,0.11672302083193498
298.0596119223845,0.12976253699231793
300.06001200240047,0.1436826284008269
302.06041208241646,0.15846061134481373
304.06081216243246,0.1740606164299122
306.0612122424485,0.19043283564757055
308.0616123224645,0.20751298539437768
310.0620124024805,0.22522202011613401
312.0624124824965,0.24346612726331565
314.06281256251253,0.2621370288623724
316.0632126425285,0.2811126083026793
318.0636127225445,0.30025787304683066
320.0640128025605,0.31942625508787065
322.06441288257656,0.33846124135329303
324.06481296259255,0.3571983161943145
326.06521304260855,0.3754671879419197
328.0656131226245,0.3930942616275154
330.06601320264053,0.4099053107370259
332.0664132826565,0.4257282926700496
334.0668133626725,0.4403962457661804
336.0672134426885,0.45375020065615873
338.06761352270456,0.465642035559199
340.06801360272055,0.4759372041739231
342.06841368273655,0.48451726611305634
344.06881376275254,0.49128215343754694
346.0692138427686,0.49615211268810144
348.0696139227846,0.49906926973355964
350.0700140028006,0.4999987745113548
352.07041408281657,0.49892949400284875
354.0708141628326,0.4958742341779547
356.07121424284855,0.490869484722815
358.07161432286455,0.4839746936650438
360.07201440288054,0.4752710920572008
362.0724144828966,0.46486010120583676
364.0728145629126,0.4528613661071237
366.0732146429286,0.43941046838715925
368.07361472294457,0.4246563798279248
370.0740148029606,0.4087587232497163
372.0744148829766,0.39188491096624467
374.0748149629926,0.37420723217006074
376.0752150430086,0.35589995947597297
378.07561512302465,0.3371365415688396
380.07601520304064,0.3180869436690602
382.07641528305663,0.29891519061154725
384.07681536307257,0.27977715905260564
386.0772154430886,0.2608186560318884
388.0776155231046,0.24217381120145565
390.0780156031206,0.22396379987186135
392.0784156831366,0.2062959039837807
394.07881576315265,0.18926290853239033
396.07921584316864,0.17294282214947426
398.07961592318463,0.15739890273354684
400.0800160032006,0.14267996240255273
402.0804160832167,0.12882092075750393
404.08081616323267,0.11584357155795834
406.08121624324866,0.10375752543163896
408.08161632326465,0.09256129012649736
410.0820164032807,0.08224344997237269
412.0824164832967,0.07278390752011066
414.08281656331263,0.0641551526077086
416.0832166433286,0.05632352718467896
418.0836167233447,0.049250457915747184
420.08401680336067,0.04289363269006553
422.08441688337666,0.03720810149582967
424.08481696339265,0.03214728650948402
426.0852170434087,0.027663890539576665
428.0856171234247,0.023710697026673687
430.0860172034407,0.020241258526866132
432.0864172834567,0.017210473917982787
434.08681736347273,0.014575057411426146
436.0872174434887,0.012293904800010717
438.0876175235047,0.010328364217085417
440.0880176035207,0.008642420037733752
442.0884176835367,0.007202799448123069
444.0888177635527,0.005979011685679377
446.0892178435687,0.004943330061075433
448.0896179235847,0.004070726668817993
450.09001800360073,0.003338769234592816
452.0904180836167,0.0027274888921514206
454.0908181636327,0.0022192268854524734
456.0912182436487,0.001798467303671334
458.09161832366476,0.0014516620226057806
460.09201840368075,0.0011670530845591697
462.09241848369675,0.0009344968318135757
464.09281856371274,0.0007452932413599796
466.0932186437288,0.0005920231091651184
468.0936187237448,0.00046839501346176597
470.0940188037607,0.0003691033555584803
472.0944188837767,0.00028969823612214773
474.09481896379276,0.00022646747368608073
476.09521904380875,0.00017633070622624089
478.09561912382475,0.0001367452297979761
480.09601920384074,0.00010562301272487323
482.0964192838568,8.125817110472764e-05
484.0968193638728,6.226409252397902e-05
486.0972194438888,4.751934100533188e-05
488.09761952390477,3.612145890798923e-05
490.0980196039208,2.7347792945862147e-05
492.0984196839368,2.0622504667191043e-05
494.0988197639528,1.548897450755296e-05
496.0992198439688,1.1586867652665697e-05
498.0996199239848,8.633195085010783e-06
500.1000200040008,6.40677083946238e-06
502.1004200840168,4.7355339292834955e-06
504.10082016403277,3.486268581172756e-06
506.1012202440488,2.556317884049648e-06
508.1016203240648,1.8669427554788007e-06
510.1020204040808,1.3580297127314961e-06
512.1024204840968,9.838970749811005e-07
514.1028205641128,7.099899378110026e-07
516.1032206441288,5.102897502888155e-07
518.1036207241449,3.65294912247225e-07
520.1040208041609,2.604548978927066e-07
522.1044208841769,1.8496244647534943e-07
524.1048209641929,1.3082680050994647e-07
526.1052210442089,9.216626892940398e-08
528.1056211242249,6.467097671224138e-08
530.1060212042408,4.5196932494767385e-08
532.1064212842568,3.1460862716653985e-08
534.106821364273,2.181194640568072e-08
536.1072214442889,1.506192022960759e-08
538.1076215243049,1.0359251846355279e-08
540.1080216043209,7.096407834626e-09
542.1084216843368,4.8418448495394695e-09
544.1088217643528,3.290374252983097e-09
546.1092218443688,2.2271109561560043e-09
548.1096219243848,1.5014142644462863e-09
550.1100220044009,1.0081411635874598e-09
552.1104220844169,6.742241199351434e-10
554.1108221644329,4.491065088330489e-10
556.1112222444489,2.979590222489108e-10
558.1116223244649,1.9689099724141755e-10
560.1120224044809,1.295857670727866e-10
562.1124224844968,8.494755357120446e-11
564.1128225645128,5.546341100080109e-11
566.113222644529,3.6068194364810873e-11
568.1136227245449,2.336169525924137e-11
570.1140228045609,1.507115146924955e-11
572.1144228845769,9.683907708224881e-12
574.1148229645929,6.1975062856066965e-12
576.1152230446089,3.950439699756905e-12
578.1156231246249,2.5080490465011167e-12
580.1160232046409,1.5859472574898667e-12
582.116423284657,9.988576091633787e-13
584.116823364673,6.265858043184346e-13
586.117223444689,3.914890754644448e-13
588.117623524705,2.4362444940725544e-13
590.118023604721,1.5100252891136453e-13
592.118423684737,9.322012860782082e-14
594.118823764753,5.73188280041283e-14
596.119223844769,3.5103226220960965e-14
598.119623924785,2.141208165548695e-14
600.1200240048009,1.300866937591625e-14
602.1204240848169,7.871708223798448e-15
604.1208241648329,4.744246293754552e-15
606.1212242448489,2.8479187376400368e-15
608.1216243248649,1.7027468518873476e-15
610.1220244048809,1.013992414228469e-15
612.122424484897,6.014249669525485e-16
614.122824564913,3.5529600724346125e-16
616.123224644929,2.0905537010829518e-16
618.123624724945,1.2251646455835673e-16
620.124024804961,7.151377617502189e-17
622.124424884977,4.157642017487471e-17
624.124824964993,2.4075016963363174e-17
626.125225045009,1.3885075249901353e-17
628.1256251250251,7.976125902794687e-18
630.1260252050411,4.563498273949726e-18
632.126425285057,2.6005541872857085e-18
634.126825365073,1.4760329463664658e-18
636.127225445089,8.344269500338799e-19
638.127625525105,4.698321376395057e-19
640.128025605121,2.634870317946913e-19
642.128425685137,1.4717630557343594e-19
644.1288257651531,8.188015876370303e-20
646.1292258451691,4.537133757552885e-20
648.1296259251851,2.5040708896571073e-20
650.1300260052011,1.376492339115939e-20
652.1304260852171,7.536386812422733e-21
654.1308261652331,4.1097467831717226e-21
656.131226245249,2.232188696940115e-21
658.131626325265,1.2075852321879881e-21
660.1320264052811,6.507439154419182e-22
662.1324264852971,3.494410184536252e-22
664.132826565313,1.8732930127498103e-22
666.133226645329,1.011290654399019e-22
668.133626725345,5.717007952208624e-23
670.134026805361,3.9114023687664306e-23
672.134426885377,4.2837726212081246e-23
674.134826965393,7.756214496024942e-23
676.1352270454091,1.758492223809314e-22
678.1356271254251,4.212356962236348e-22
680.1360272054411,1.0152973872776528e-21
682.1364272854571,2.435077706001987e-21
684.1368273654731,5.797500263259861e-21
686.1372274454891,1.3694744112593483e-20
688.1376275255051,3.2092565455427866e-20
690.1380276055211,7.460742259940924e-20
692.1384276855372,1.7206181788935422e-19
694.1388277655532,3.9365100533202407e-19
696.1392278455692,8.934340623629121e-19
698.1396279255852,2.0115827722279152e-18
700.1400280056012,4.493011854655652e-18
702.1404280856171,9.955463299489849e-18
704.1408281656331,2.1883140108323393e-17
706.1412282456491,4.771798103626343e-17
708.1416283256652,1.0322353634120707e-16
710.1420284056812,2.2151322538426022e-16
712.1424284856971,4.715685594658006e-16
714.1428285657131,9.958966631443622e-16
716.1432286457291,2.0864499267803315e-15
718.1436287257451,4.336365790561715e-15
720.1440288057611,8.940629679805545e-15
722.1444288857771,1.8286667063541005e-14
724.1448289657932,3.71043871795646e-14
726.1452290458092,7.468617574640034e-14
728.1456291258252,1.4913495083691697e-13
730.1460292058412,2.95422046604547e-13
732.1464292858572,5.805379614626105e-13
734.1468293658731,1.1317294014341116e-12
736.1472294458891,2.1886626554115614e-12
738.1476295259051,4.198936537393392e-12
740.1480296059212,7.991421685541936e-12
742.1484296859372,1.5088047367672386e-11
744.1488297659532,2.8259617795984785e-11
746.1492298459692,5.250779521914525e-11
748.1496299259852,9.678443871790493e-11
750.1500300060012,1.7697484586651427e-10
752.1504300860172,3.210271799153118e-10
754.1508301660332,5.776919537834454e-10
756.1512302460493,1.0312764194727565e-09
758.1516303260653,1.8263251950366003e-09
760.1520304060813,3.208524702966595e-09
762.1524304860973,5.591868092564825e-09
764.1528305661133,9.667912320397211e-09
766.1532306461293,1.658184082656612e-08
768.1536307261451,2.8213504498696025e-08
770.1540308061611,4.7621775306708174e-08
772.1544308861772,7.974039494968557e-08
774.1548309661932,1.3245715939160588e-07
776.1552310462092,2.1827135571794396e-07
778.1556311262252,3.568143472136131e-07
780.1560312062412,5.786448942538446e-07
782.1564312862572,9.309067859444161e-07
784.1568313662732,1.4856774133732789e-06
786.1572314462892,2.3521612961745747e-06
